10.1016/s0166-2236(00)01868-3	Synaptic reverberation underlying mnemonic persistent activity.	Trends in Neurosciences	Stimulus-specific persistent neural activity is the neural process underlying active (working) memory. Since its discovery 30 years ago, mnemonic activity has been hypothesized to be sustained by synaptic reverberation in a recurrent circuit. Recently, experim
10.48550/arxiv.2602.04492	Discovering Mechanistic Models of Neural Activity: System Identification in an in Silico Zebrafish	arXiv.org	Constructing mechanistic models of neural circuits is a fundamental goal of neuroscience, yet verifying such models is limited by the lack of ground truth. To rigorously test model discovery, we establish an in silico testbed using neuromechanical simulations 
10.1007/s10827-022-00831-x	Reconstruction of sparse recurrent connectivity and inputs from the nonlinear dynamics of neuronal networks	Journal of Computational Neuroscience	Reconstructing the recurrent structural connectivity of neuronal networks is a challenge crucial to address in characterizing neuronal computations. While directly measuring the detailed connectivity structure is generally prohibitive for large networks, we de
10.1038/s41467-024-49339-1	Structured connectivity in the output of the cerebellar cortex	bioRxiv	Circuits in the brain are built from connections between neurons, where the spatial organization and functional properties of these connections determines circuit function. In the cerebellum, Purkinje cells transmit information to neurons in the cerebellar nuc
10.1093/cercor/bhab236	Synapses from the Motor Cortex and a High-Order Thalamic Nucleus are Spatially Clustered in Proximity to Each Other in the Distal Tuft Dendrites of Mo	Cerebral Cortex	The posterior medial nucleus of the thalamus (POm) and vibrissal primary motor cortex (vM1) convey essential information to the barrel cortex (S1BF) regarding whisker position and movement. Therefore, understanding the relative spatial relationship of these tw
10.3109/01677063.2014.883390	The irre Cell Recognition Module (IRM) Protein Kirre Is Required to Form the Reciprocal Synaptic Network of L4 Neurons in the Drosophila Lamina	Journal of neurogenetics	Each neuropil module, or cartridge, in the fly's lamina has a fixed complement of cells. Of five types of monopolar cell interneurons, only L4 has collaterals that invade neighboring cartridges. In the proximal lamina, these collaterals form reciprocal synapse
10.1152/jn.00429.2015	Multineuronal activity patterns identify selective synaptic connections under realistic experimental constraints.	Journal of Neurophysiology	Structured multineuronal activity patterns within local neocortical circuitry are strongly linked to sensory input, motor output, and behavioral choice. These reliable patterns of pairwise lagged firing are the consequence of connectivity since they are not pr
10.1002/glia.20356	Molecular determinants of D‐serine‐mediated gliotransmission: From release to function	Glia	Abstract Since the late 80s, it is recognized that functional activation of N ‐methyl D ‐aspartate receptors (NMDARs) requires the binding of both glutamate and glycine. However, the surprising discovery that the wrong isomer of serine, D ‐serine, is present i
10.1016/j.cois.2023.101109	The neurobiology of the Monarch butterfly compass.	Current Opinion in Insect Science	Monarch butterflies (Danaus plexippus) have become a superb model system to unravel how the tiny insect brain controls an impressive navigation behavior, such as long-distance migration. Moreover, the ability to compare the neural substrate between migratory a
10.1002/wdev.166	Versatile genetic paintbrushes: Brainbow technologies	Wiley Interdisciplinary Reviews: Develop	Advances in labeling technologies are instrumental to study the developmental mechanisms that control organ formation and function at the cellular level. Until recently, genetic tools relied on the expression of single markers to visualize individual cells or 
10.1038/nrn.2017.149	Communication dynamics in complex brain networks	Nature Reviews Neuroscience	Neuronal signalling and communication underpin virtually all aspects of brain activity and function. Network science approaches to modelling and analysing the dynamics of communication on networks have proved useful for simulating functional brain connectivity
10.1016/j.conb.2018.08.014	State-dependent plasticity of innate behavior in fruit flies.	Current Opinion in Neurobiology	Behaviors are often categorized into innate or learned. Innate behaviors are thought to be genetically encoded and hardwired into the brain, while learned behavior is a product of the interaction between experience and the plasticity of synapses and neurons. R
10.1002/mrd.22489	The ImageJ ecosystem: an open platform for biomedical image analysis	Molecular Reproduction and Development	Technology in microscopy advances rapidly, enabling increasingly affordable, faster, and more precise quantitative biomedical imaging, which necessitates correspondingly more‐advanced image processing and analysis techniques. A wide range of software is availa
10.1038/s41467-021-22741-9	Diversity amongst human cortical pyramidal neurons revealed via their sag currents and frequency preferences	Nature Communications	In the human neocortex coherent interlaminar theta oscillations are driven by deep cortical layers, suggesting neurons in these layers exhibit distinct electrophysiological properties. To characterize this potential distinctiveness, we use in vitro whole-cell 
10.1126/science.aat6904	Recurrent cortical circuits implement concentration-invariant odor coding	Science	Representing the identity of a smell We still don't know how odors retain their identities over a range of concentrations. Working in mice, Bolding and Franks simultaneously recorded spiking activity from neurons in the olfactory bulb and piriform cortex, two 
10.1016/j.neuron.2015.12.001	Architectonic Mapping of the Human Brain beyond Brodmann.	Neuron	Brodmann has pioneered structural brain mapping. He considered functional and pathological criteria for defining cortical areas in addition to cytoarchitecture. Starting from this idea of structural-functional relationships at the level of cortical areas, we w
10.1101/2024.02.05.576943	Cryosectioning-enabled super-resolution microscopy for studying nuclear architecture at the single protein level	bioRxiv	DNA-PAINT enables nanoscale imaging with virtually unlimited multiplexing and molecular counting. Here, we address challenges, such as variable imaging performance and target accessibility, that can limit its broader applicability. Specifically, we enhance its
