10.1038/ncomms15604	A robot for high yield electrophysiology and morphology of single neurons in vivo	Nature Communications	Single-cell characterization and perturbation of neurons provides knowledge critical to addressing fundamental neuroscience questions including the structure–function relationship and neuronal cell-type classification. Here we report a robot for efficiently pe
10.1093/cercor/12.6.585	A simple and effective method for obtaining stable in vivo whole-cell recordings from visual cortical neurons.	Cerebral Cortex	We describe a simple and effective method for obtaining stable in vivo whole-cell recordings in cat visual cortex. The core of the new approach is to prevent brain pulsation by retaining the dura mater. After being treated with an enzyme (collagenase), the dur
10.1038/s41583-023-00720-x	Network models to enhance the translational impact of cross-species studies	Nature Reviews Neuroscience	Neuroscience studies are often carried out in animal models for the purpose of understanding specific aspects of the human condition. However, the translation of findings across species remains a substantial challenge. Network science approaches can enhance th
10.1242/jcs.251629	Local translation in perisynaptic and perivascular astrocytic processes – a means to ensure astrocyte molecular and functional polarity?	Journal of Cell Science	ABSTRACT Together with the compartmentalization of mRNAs in distal regions of the cytoplasm, local translation constitutes a prominent and evolutionarily conserved mechanism mediating cellular polarization and the regulation of protein delivery in space and ti
10.7554/elife.91582	Neural substrates of cold nociception in Drosophila larva	eLife	Metazoans detect and differentiate between innocuous (non-painful) and/or noxious (harmful) environmental cues using primary sensory neurons, which serve as the first node in a neural network that computes stimulus-specific behaviors to either navigate away fr
10.1371/journal.pone.0114237	Distribution of Orientation Selectivity in Recurrent Networks of Spiking Neurons with Different Random Topologies	PLoS ONE	Neurons in the primary visual cortex are more or less selective for the orientation of a light bar used for stimulation. A broad distribution of individual grades of orientation selectivity has in fact been reported in all species. A possible reason for emerge
10.1016/j.neuron.2017.11.016	Dendritic Spines Prevent Synaptic Voltage Clamp.	Neuron	Synapses are the fundamental units of information processing in the mammalian brain. Much of our understanding of their functional properties comes from voltage-clamp analysis, the predominant approach for investigating synaptic physiology. Here, we reveal tha
10.3389/fnmol.2018.00484	An Excitatory/Inhibitory Switch From Asymmetric Sensory Neurons Defines Postsynaptic Tuning for a Rapid Response to NaCl in Caenorhabditis elegans	Frontiers in Molecular Neuroscience	The neural networks that regulate animal behaviors are encoded in terms of neuronal excitation and inhibition at the synapse. However, how the temporal activity of neural circuits is dynamically and precisely characterized by each signaling interaction via exc
10.1101/2022.06.01.494290	Connectomic analysis of thalamus-driven disinhibition in cortical layer 4	bioRxiv	In mammals, sensory signals are transmitted via the thalamus primarily to layer 4 of the primary sensory cortices. While information about average neuronal connectivity in this layer is available, the detailed and higher-order circuit structure is not known. H
10.1111/gbb.12046	Human alpha‐ and beta‐NRXN1 isoforms rescue behavioral impairments of Caenorhabditis elegans neurexin‐deficient mutants	Genes, Brain and Behavior	Neurexins are cell adhesion proteins that interact with neuroligin and other ligands at the synapse. In humans, mutations in neurexin or neuroligin genes have been associated with autism and other mental disorders. The human neurexin and neuroligin genes are o
10.3389/fncom.2019.00005	Analysis of Structure and Dynamics in Three-Neuron Motifs	Frontiers in Computational Neuroscience	Recurrent neural networks can produce ongoing state-to-state transitions without any driving inputs, and the dynamical properties of these transitions are determined by the neuronal connection strengths. Due to non-linearity, it is not clear how strongly the s
10.1038/s41467-024-46463-w	Activity-dependent compartmentalization of dendritic mitochondria morphology through local regulation of fusion-fission balance in neurons in vivo	Nature Communications	Neuronal mitochondria play important roles beyond ATP generation, including Ca2+ uptake, and therefore have instructive roles in synaptic function and neuronal response properties. Mitochondrial morphology differs significantly between the axon and dendrites o
10.1016/j.neuroimage.2018.10.033	Axons morphometry in the human spinal cord	bioRxiv	Due to the technical challenges of large-scale microscopy and analysis, to date only limited knowledge has been made available about axon morphometry (diameter, shape, myelin thickness, density), thereby limiting our understanding of neuronal microstructure an
10.1097/wnr.0000000000002012	Adaptation-induced sharpening of orientation tuning curves in the mouse visual cortex	bioRxiv	Orientation selectivity is an emergent property of visual neurons across species with columnar and non-columnar organization of the visual cortex. To compute the orientation selectivity of a neuron, a tuning function is fit on the raw responses of a neuron and
10.1126/sciadv.ade1755	Modular architecture facilitates noise-driven control of synchrony in neuronal networks	Science Advances	High-level information processing in the mammalian cortex requires both segregated processing in specialized circuits and integration across multiple circuits. One possible way to implement these seemingly opposing demands is by flexibly switching between stat
10.1042/bst0331299	Physiological roles of spine motility: development, plasticity and disorders.	Biochemical Society Transactions	The vast majority of excitatory connections in the hippocampus are made on dendritic spines. Both dendritic spines and molecules within the membrane are able to move, but the physiological role of these movements is unclear. In the developing brain, spines sho
10.1007/s00422-009-0346-1	Emergence of network structure due to spike-timing-dependent plasticity in recurrent neuronal networks IV	Biological cybernetics	In neuronal networks, the changes of synaptic strength (or weight) performed by spike-timing-dependent plasticity (STDP) are hypothesized to give rise to functional network structure. This article investigates how this phenomenon occurs for the excitatory recu
10.1017/s0952523800010828	Actions of GABAergic ligands on brisk ganglion cells in the cat retina	Visual Neuroscience	Abstract Gamma-aminobutyric acid (GABA) is the major inhibitory neurotransmitter in the mammalian retina. We tested the actions of iontophoretically applied GABAergic ligands on the spontaneous and stimulus-evoked activity of retinal ganglion cells recorded ex
10.1109/tmi.2025.3584726	ssEM Image Restoration via Diffusion Models With Multi-Output Joint Strategy for Noise Estimation	IEEE Transactions on Medical Imaging	Serial section electron microscopy (ssEM) is a pivotal technique for investigating neuronal connections and brain microstructures. However, imperfect sample preparation and image acquisition often lead to degradation, posing challenges for subsequent analysis.
10.1016/j.neubiorev.2025.106477	Sensory Integration via Glutamatergic Signaling in Caenorhabditis elegans.	Neuroscience and Biobehavioral Reviews	Glutamate serves as a critical neurotransmitter in Caenorhabditis elegans (C. elegans), orchestrating sensory processing and behavioral responses through well-defined neural circuits. It integrates environmental cues, such as chemical, thermal, mechanical, and
10.1038/s41467-026-75945-2	Neural dynamics for working memory and evidence integration during olfactory navigation in Drosophila	bioRxiv	Working memory and evidence integration are fundamental components of cognition thought to arise from distributed circuits throughout the brain1–2. Theoretical3,4 and behavioral studies5,6 argue that both processes are required for plume navigation, an innate 
10.1007/978-94-007-4792-0_22	Long-Tailed Statistics of Corticocortical EPSPs: Origin and Computational Role of Noise in Cortical Circuits	Advances in Cognitive Neurodynamics (III	
10.1038/s41586-024-08111-7	Neural crest lineage in the protovertebrate model Ciona	Nature	Neural crest cells are multipotent progenitors that produce defining features of vertebrates such as the ‘new head’1. Here we use the tunicate, Ciona, to explore the evolutionary origins of neural crest since this invertebrate chordate is among the closest liv
10.1007/s00441-017-2746-1	Heterogeneity and function of hippocampal macroglia	Cell and Tissue Research	The contribution of glial cells to normal and impaired hippocampal function is increasingly being recognized, although important questions as to the mechanisms that these cells use for their crosstalk with neurons and capillaries are still unanswered or lead t
10.1016/j.neuron.2014.09.004	Designing tools for assumption-proof brain-mapping	Neuron	There is much excitement in neuroscience about the potential for tools that might enable scalable mapping of brain circuits at the anatomical, molecular, and activity levels. In parallel, new fundamental mechanisms of neural function -- novel transmitters, new
10.3389/fnana.2021.652422	Application of the Mirror Technique for Three-Dimensional Electron Microscopy of Neurochemically Identified GABA-ergic Dendrites	Frontiers in Neuroanatomy	In the nervous system synaptic input arrives chiefly on dendrites and their type and distribution have been assumed pivotal in signal integration. We have developed an immunohistochemistry (IH)-correlated electron microscopy (EM) method – the “mirror” techniqu
10.3389/fneng.2011.00014	Formation of Essential Ultrastructural Interface between Cultured Hippocampal Cells and Gold Mushroom-Shaped MEA- Toward “IN-CELL” Recordings from Ver	Frontiers in Neuroengineering	Using cultured Aplysia neurons we recently reported on the development of a novel approach in which an extracellular, non-invasive multi-electrode-array system provides multisite, attenuated, intracellular recordings of subthreshold synaptic potentials, and ac
10.7554/elife.52411	Mushroom body evolution demonstrates homology and divergence across Pancrustacea	eLife	Descriptions of crustacean brains have focused mainly on three highly derived lineages of malacostracans: the reptantian infraorders represented by spiny lobsters, lobsters, and crayfish. Those descriptions advocate the view that dome- or cap-like neuropils, r
10.1523/eneuro.0430-25.2026	Altered glr-1 Expression after EtOH Withdrawal Is Linked to Associative Behavior Deficits in C. elegans	eNeuro	Chronic ethanol (EtOH) exposure and withdrawal are linked to worsened memory and cognitive outcomes. One target of EtOH is the glutamatergic α-amino-3-hydroxy-5-methyl-4-isoxazolepropionic acid receptor (AMPAR). Both EtOH exposure and withdrawal influences AMP
