10.3389/fnmol.2022.1042616	Neuronal mitochondrial morphology is significantly affected by both fixative and oxygen level during perfusion	bioRxiv	Neurons in the brain have a uniquely polarized structure consisting of multiple dendrites and a single axon generated from a cell body. Interestingly, intracellular mitochondria also show strikingly polarized morphologies along the dendrites and axons: in cort
10.1101/2025.04.25.650569	PIB: Parallel ion beam etching of sections collected on wafer for ultra large-scale connectomics		Abstract We developed a parallel ion beam etching device that simultaneously thins hundreds of sections on a whole 4-inch wafer at 20 nm steps, enabling sub-centimeter volumetric imaging with high axial resolution. Compared with traditional volume electron mic
10.1113/jphysiol.2010.199646	Integration and propagation of somatosensory responses in the corticostriatal pathway: an intracellular study in vivo	Journal of Physiology	Non‐technical summary The striatum is a deep‐brain region that controls sensory‐guided behaviours. It is proposed that this striatal function is achieved by the integration of sensory information arising from the cerebral cortex. By means of in vivo electrophy
10.1007/s12311-013-0503-x	MR Diffusion Histology and Micro-Tractography Reveal Mesoscale Features of the Human Cerebellum	Cerebellum	After 140 years from the discovery of Golgi’s black reaction, the study of connectivity of the cerebellum remains a fascinating yet challenging task. Current histological techniques provide powerful methods for unravelling local axonal architecture, but the re
10.1242/jcs.264713	Complementary volume electron microscopy-based approaches reveal ultrastructural changes in germline intercellular bridges	Journal of Cell Science	ABSTRACT The Drosophila melanogaster egg chamber is a powerful model system to study germline intercellular bridges, or ring canals, which connect the developing oocyte to supporting nurse cells. Despite their importance, it is technically difficult to use ele
10.1093/cercor/bhab254	Digital Reconstruction of the Neuro-Glia-Vascular Architecture	Cerebral Cortex	Abstract Astrocytes connect the vasculature to neurons mediating the supply of nutrients and biochemicals. They are involved in a growing number of physiological and pathophysiological processes that result from biophysical, physiological, and molecular intera
10.7554/elife.69094	Multiphoton imaging of neural structure and activity in Drosophila through the intact cuticle	eLife	We developed a multiphoton imaging method to capture neural structure and activity in behaving flies through the intact cuticle. Our measurements showed that the fly head cuticle has surprisingly high transmission at wavelengths >900nm, and the difficulty of t
10.7554/elife.26349	Synaptic and peptidergic connectome of a neurosecretory center in the annelid brain	eLife	Neurosecretory centers in animal brains use peptidergic signaling to influence physiology and behavior. Understanding neurosecretory center function requires mapping cell types, synapses, and peptidergic networks. Here we use transmission electron microscopy a
10.1002/1873-3468.14421	Fluorescence CLEM in biology: historic developments and current super‐resolution applications	FEBS Letters	Correlative light and electron microscopy (CLEM) is a powerful imaging approach that allows the direct correlation of information obtained on a light and an electron microscope. There is a growing interest in the application of CLEM in biology, mainly attribut
10.1073/pnas.0604691103	Spontaneous and evoked synaptic rewiring in the neonatal neocortex	Proceedings of the National Academy of S	The local microcircuitry of the neocortex is structurally a tabula rasa, with the axon of each pyramidal neuron having numerous submicrometer appositions with the dendrites of all neighboring pyramidal neurons, but is functionally highly selective, with synaps
10.1038/s41598-018-28653-x	Cellomics approach for high-throughput functional annotation of Caenorhabditis elegans neural network	Scientific Reports	In Caenorhabditis elegans, which has only 302 neurons, relationships between behaviors and neural networks are not easily elucidated. In this study, we proposed a novel cellomics approach enabling high-throughput and comprehensive exploration of the functions 
